,id_reserva,id_cliente,nombre,apellido,mail,competencia,fecha_reserva,inicio_estancia,final_estancia,id_hotel,nombre_hotel,valoración,ciudad,precio_noche
2688,bb710d4a-16d7-4b3c-932e-c1bcd1c20903,7e3f153c-192a-4acc-8fdb-ff1d219c97f1,Rafaela,Roldan,rafaela.roldan@example.com,False,2025-02-04,2025-03-01,2025-03-02,5,Hotel Encanto Real,5.0,Madrid,278.24399606299215
2689,00a60f07-d776-4b23-840d-307c564b4ec7,7e1158f3-45e0-4ba5-b3d9-26834aa421f9,Macaria,Galvez,macaria.galvez@example.com,False,2025-02-06,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,3.0,Madrid,269.9356074766355
2690,3c309236-eea2-4738-accc-bfc63ba92e06,e816f1a9-8576-4b0c-a8bf-cc40c2974077,Leopoldo,Miralles,leopoldo.miralles@example.com,False,2025-02-02,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,5.0,Madrid,269.9356074766355
2691,c4955eb5-2b53-49a9-b13d-4c750a26fb0d,00f59a68-db6a-49a9-bbfb-6f83a8815423,Lucas,Daza,lucas.daza@example.com,False,2025-02-02,2025-03-01,2025-03-02,10,Hotel Torre Dorada,2.0,Madrid,272.7331755424063
2692,eb882373-e0f3-4dc0-a297-70758e04aeef,8183bb2a-e739-452e-9549-130224e54d67,Leocadio,Torrecilla,leocadio.torrecilla@example.com,False,2025-02-06,2025-03-01,2025-03-02,14,Hotel Sol y Luna,4.0,Madrid,267.93135869565214
2693,48783fbb-4ee8-41a0-ba7c-751cbeb96767,dad418c2-3d3a-466d-a7d3-83a9c1e982da,Sonia,Dominguez,sonia.dominguez@example.com,False,2025-02-04,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,4.0,Madrid,277.31882352941176
2694,39407e1b-d211-4644-88a7-c1451ae2aff6,8e6adc8a-1400-4aba-844b-787ba3114405,Yéssica,Jover,yéssica.jover@example.com,False,2025-02-12,2025-03-01,2025-03-02,15,Hotel Mirador Real,3.0,Madrid,273.2852741020794
2695,316dae03-6c26-407a-8707-215abdc9ce22,31cdb8c2-2b4c-4dad-ab09-4081815eeac1,Marisa,Camino,marisa.camino@example.com,False,2025-02-12,2025-03-01,2025-03-02,15,Hotel Mirador Real,4.0,Madrid,273.2852741020794
2696,714a045b-90a6-45de-b2d5-2bc41e92bc9b,072ab00a-8fe1-4d78-bee1-0f4fbed0a538,Griselda,Lopez,griselda.lopez@example.com,False,2025-02-02,2025-03-01,2025-03-02,19,Hotel Maravilla Real,5.0,Madrid,284.4021186440678
2697,90217854-5db3-4405-aa4d-c7c833e1ad72,96e935d5-1063-4ca4-ae1a-4ca7173455d3,Hilario,Verdugo,hilario.verdugo@example.com,False,2025-02-10,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,3.0,Madrid,269.9356074766355
2698,d00aeae5-0f5b-4348-a171-a0119e519a84,50b5ef9b-5d9d-4e78-bf0b-f4440ac73809,Amaro,Ariño,amaro.ariño@example.com,False,2025-02-12,2025-03-01,2025-03-02,8,Hotel Las Estrellas,1.0,Madrid,271.7063529411765
2699,ccea3015-d137-408f-94c8-3ee369f2b46f,4b522406-8313-4c12-825b-6304282e9736,Calista,Ferrero,calista.ferrero@example.com,False,2025-02-01,2025-03-01,2025-03-02,5,Hotel Encanto Real,5.0,Madrid,278.24399606299215
2700,d4743b3e-d284-4ac8-a47a-ee0d59838e25,a826b06e-ceab-452e-8007-ee0fb462c369,Pepita,Amigó,pepita.amigó@example.com,False,2025-02-05,2025-03-01,2025-03-02,17,Hotel Vista Alegre,4.0,Madrid,279.80214145383104
2701,06c8ee7e-21dc-4504-b35b-2eddfe8d539e,b6460ce4-0576-4cbb-b37f-4e49593e3e57,Lope,Roldan,lope.roldan@example.com,False,2025-02-09,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,2.0,Madrid,280.15124282982794
2702,4b87ec8d-0460-46b6-bcc0-3c6e9083f913,64a3f88c-facd-44a3-8eb7-1bf1409bd247,Azahar,Cases,azahar.cases@example.com,False,2025-02-10,2025-03-01,2025-03-02,9,Gran Hotel Madrid,5.0,Madrid,264.9671650485437
2703,30525973-b07d-4e0b-be8a-f1ff8f6fd714,14f7bc52-cf9c-49bf-923a-857b0637eb44,Toni,Uriarte,toni.uriarte@example.com,False,2025-02-04,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,4.0,Madrid,277.31882352941176
2704,da6c2de0-0eec-49fa-97d3-85a9ab8171ab,b0cf2bf1-5063-49b4-9a01-4c6989c4020b,Rosaura,Cerro,rosaura.cerro@example.com,False,2025-02-12,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,5.0,Madrid,272.4023353293413
2705,6c3d6574-4114-4c44-9bde-6f59e0c41494,7f8924ed-b6ba-4a11-bdd7-050d78368965,Lupita,Carnero,lupita.carnero@example.com,False,2025-02-12,2025-03-01,2025-03-02,15,Hotel Mirador Real,2.0,Madrid,273.2852741020794
2706,657753fb-c69c-466b-89c5-9fb795907aaa,49f27ac4-89ae-4fd9-b2f4-1f26b1fb56c2,Anunciación,Naranjo,anunciación.naranjo@example.com,False,2025-02-04,2025-03-01,2025-03-02,8,Hotel Las Estrellas,2.0,Madrid,271.7063529411765
2707,aee9e3c4-4e95-4f73-b548-96058d570c5d,cdf61c59-138d-46c4-8038-90f345b2310e,Eva María,Vilalta,eva maría.vilalta@example.com,False,2025-02-09,2025-03-01,2025-03-02,15,Hotel Mirador Real,5.0,Madrid,273.2852741020794
2708,8fe1b61a-acea-43ab-9e57-267d8936cd50,4618041b-e247-4220-a894-9e8e44a258e5,Candelario,Miranda,candelario.miranda@example.com,False,2025-02-11,2025-03-01,2025-03-02,9,Gran Hotel Madrid,4.0,Madrid,264.9671650485437
2709,37eb6d35-c93c-4668-96f6-932a9606b9ac,da331c07-7a03-4667-bda7-a9e234bfb0f9,Antonio,Rosselló,antonio.rosselló@example.com,False,2025-02-02,2025-03-01,2025-03-02,17,Hotel Vista Alegre,2.0,Madrid,279.80214145383104
2710,59321313-3697-4e27-abaf-e1148ae13b7d,89acbade-6ffd-4ac1-95b1-013cfb4f3223,Eulalia,Aguiló,eulalia.aguiló@example.com,False,2025-02-03,2025-03-01,2025-03-02,6,Palacio del Sol,2.0,Madrid,282.4921499013806
2711,b7739806-f649-4f09-92f0-4b875b5ea102,9256760c-5105-4c16-825a-7becb1a52db6,Isidro,Ferrán,isidro.ferrán@example.com,False,2025-02-04,2025-03-01,2025-03-02,17,Hotel Vista Alegre,1.0,Madrid,279.80214145383104
2712,f28f98c7-665f-44c7-b36f-ea4423464b3c,c1deab55-bad1-4726-b1f9-d45d3deda373,Evaristo,Tormo,evaristo.tormo@example.com,False,2025-02-10,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,5.0,Madrid,269.9356074766355
2713,83908bae-7523-4466-918a-8cb38529e5f5,41b0a3bd-6d38-4ce1-a509-b6e8debddae4,Macarena,Valdés,macarena.valdés@example.com,False,2025-02-04,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,5.0,Madrid,272.24151515151516
2714,3c7605fd-e010-4934-86ad-343d67e9ee07,55336597-413f-4654-a6ee-f30a6d09ee7b,Horacio,Enríquez,horacio.enríquez@example.com,False,2025-02-01,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,2.0,Madrid,277.31882352941176
2715,c25f7984-86df-494d-a381-6501b9abba1e,717ec0c2-e1a7-429d-86b4-496fb7cd4101,Javiera,Jódar,javiera.jódar@example.com,False,2025-02-08,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,3.0,Madrid,275.2259210526316
2716,218654d9-98e7-41a5-a6ce-e2a71a1b163c,ddf06550-8005-40b6-bf48-df0b4215542c,Alondra,Escolano,alondra.escolano@example.com,False,2025-02-11,2025-03-01,2025-03-02,14,Hotel Sol y Luna,3.0,Madrid,267.93135869565214
2717,2a16d663-f6f6-466b-b773-24f376d3da54,067406cf-e618-439b-b40c-9a1e62645778,Guiomar,Toro,guiomar.toro@example.com,False,2025-02-06,2025-03-01,2025-03-02,17,Hotel Vista Alegre,4.0,Madrid,279.80214145383104
2718,0023e79c-c85b-4cec-bf45-9101b1510a1c,fe6a7f42-822d-4199-9e8c-c8f05d94df30,Candelaria,Teruel,candelaria.teruel@example.com,False,2025-02-04,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,4.0,Madrid,280.15124282982794
2719,1ea1552d-1b3f-4382-a299-4c8df8de42d6,20088fad-dde1-4c40-b386-bee50a71aa47,Isidoro,Capdevila,isidoro.capdevila@example.com,False,2025-02-12,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,3.0,Madrid,272.24151515151516
2720,f70c69e9-bf36-4f50-8e5a-22c72ff7b486,0846503a-5aba-45b7-8c46-66b0675fd527,Teófila,Madrigal,teófila.madrigal@example.com,False,2025-02-06,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,2.0,Madrid,275.2259210526316
2721,a99ac945-753f-4e0a-86fe-5b9bcce8f96c,8c8aafe9-5bfe-4a8a-95e9-4f983ddd3a13,Victoriano,Morell,victoriano.morell@example.com,False,2025-02-03,2025-03-01,2025-03-02,18,Hotel Costa Azul,2.0,Madrid,284.282962962963
2722,5d79bb8b-7785-4519-8dab-c9e8d03c1c0c,91bd1720-8024-4201-a1af-7840d5129b96,Teodoro,Carmona,teodoro.carmona@example.com,False,2025-02-03,2025-03-01,2025-03-02,9,Gran Hotel Madrid,3.0,Madrid,264.9671650485437
2723,da88fb54-bfcc-4471-8e4b-29c16b116042,f94a8f7f-4fbd-4cc4-aa6c-2cfdea2abb50,Melchor,Carballo,melchor.carballo@example.com,False,2025-02-05,2025-03-01,2025-03-02,13,Hotel Los Almendros,1.0,Madrid,273.7629755178908
2724,c4375c87-af0f-40b8-8e51-b270ffaee892,17513e28-b42d-452d-8d50-c2b5c643c7f0,Rómulo,Castellanos,rómulo.castellanos@example.com,False,2025-02-10,2025-03-01,2025-03-02,3,Hotel Camino del Sol,4.0,Madrid,269.99844357976656
2725,624b6aa9-5e06-4196-b91e-49921a5eefaa,e7eb3e97-0b4c-470e-a6b9-286fe5b4dff0,Jacinta,Guitart,jacinta.guitart@example.com,False,2025-02-01,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,3.0,Madrid,272.4023353293413
2726,ac8cf616-b2f9-4cce-b9ed-d5f1496fead9,94fcf2a7-6173-4599-9817-96ad605d070e,Julio,Vera,julio.vera@example.com,False,2025-02-03,2025-03-01,2025-03-02,6,Palacio del Sol,2.0,Madrid,282.4921499013806
2727,d58b35ea-e151-4b53-8f01-ebbcfdb70b38,d84722e4-6df2-4a6c-ac19-13c2efed322f,Renata,Rebollo,renata.rebollo@example.com,False,2025-02-01,2025-03-01,2025-03-02,14,Hotel Sol y Luna,5.0,Madrid,267.93135869565214
2728,98d560fb-994b-411c-b395-c6a52f19d182,6ab7be73-c91f-432f-8c01-12aa35b3f874,María Pilar,Moraleda,maría pilar.moraleda@example.com,False,2025-02-04,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,4.0,Madrid,272.24151515151516
2729,f02c7605-bb0f-46f9-9bf7-6c3d0f4a5d7c,e87fc979-5bff-4e43-a097-9946a49bc740,Ximena,Ballester,ximena.ballester@example.com,False,2025-02-04,2025-03-01,2025-03-02,19,Hotel Maravilla Real,5.0,Madrid,284.4021186440678
2730,513c06fc-a91f-4c3c-9fcf-067c0931dc0d,e91174ba-a995-4f85-9df4-31e328116cf0,Luisa,Gilabert,luisa.gilabert@example.com,False,2025-02-05,2025-03-01,2025-03-02,13,Hotel Los Almendros,5.0,Madrid,273.7629755178908
2731,9cbcd151-dddf-4166-b8f2-361821e5c0a7,ec0c8db6-5174-4948-918c-c47ba416084b,Flavio,Fábregas,flavio.fábregas@example.com,False,2025-02-10,2025-03-01,2025-03-02,17,Hotel Vista Alegre,4.0,Madrid,279.80214145383104
2732,0919565d-3f9c-44e5-b12d-531b468189c7,c1f351f4-1da0-4abb-85d1-cb05761d257c,Alfonso,Pinilla,alfonso.pinilla@example.com,False,2025-02-02,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,1.0,Madrid,272.4023353293413
2733,ff15407d-f7f5-49c9-b24e-f16d3af504de,0355b46e-4863-4eae-b61d-b01802a47c7e,Julie,Mínguez,julie.mínguez@example.com,False,2025-02-11,2025-03-01,2025-03-02,9,Gran Hotel Madrid,1.0,Madrid,264.9671650485437
2734,759b9f1d-c69e-4941-a6fe-49f1e032f2d5,9268a2e2-4495-4a42-9930-6798f8011ed7,María Fernanda,Barroso,maría fernanda.barroso@example.com,False,2025-02-08,2025-03-01,2025-03-02,10,Hotel Torre Dorada,2.0,Madrid,272.7331755424063
2735,8d9327aa-4c29-438d-b280-edc3d8afef29,eee3e585-f1e9-4f1e-ba00-2e273cc12464,Heliodoro,Crespo,heliodoro.crespo@example.com,False,2025-02-11,2025-03-01,2025-03-02,15,Hotel Mirador Real,2.0,Madrid,273.2852741020794
2736,f8a76c44-ab10-4b62-b581-fabf0a2140cb,13547f84-f8a9-4910-ab4a-d7ce842f1491,Ruy,Grande,ruy.grande@example.com,False,2025-02-04,2025-03-01,2025-03-02,15,Hotel Mirador Real,4.0,Madrid,273.2852741020794
2737,ad04df6a-5f5a-4aeb-845f-24464a2c66a6,f11ccf38-e9b8-49ae-9027-7b37470176e0,Felix,Pereira,felix.pereira@example.com,False,2025-02-04,2025-03-01,2025-03-02,8,Hotel Las Estrellas,4.0,Madrid,271.7063529411765
2738,42e8367f-27db-4eeb-abd2-f747febba43b,1cdc3442-1078-4f5a-b5b0-f602f6ec6189,Lorenzo,Mata,lorenzo.mata@example.com,False,2025-02-01,2025-03-01,2025-03-02,3,Hotel Camino del Sol,3.0,Madrid,269.99844357976656
2739,67b5f566-8356-4e5e-99ba-43a610e53562,ee318c6c-c530-4a1c-b8c4-09332310385d,Evangelina,Huertas,evangelina.huertas@example.com,False,2025-02-01,2025-03-01,2025-03-02,10,Hotel Torre Dorada,5.0,Madrid,272.7331755424063
2740,15dc885f-406f-4aa5-a911-e8d1bea5eb50,98abbda3-f609-4e5f-87cf-b43387d69dc4,Carmelo,Benavent,carmelo.benavent@example.com,False,2025-02-07,2025-03-01,2025-03-02,19,Hotel Maravilla Real,3.0,Madrid,284.4021186440678
2741,395bbdd5-3d5a-47d3-881c-d832fc41d78d,e0c7c038-b6ce-47bb-92dd-be9541786f41,Manuelita,Cordero,manuelita.cordero@example.com,False,2025-02-02,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,3.0,Madrid,280.15124282982794
2742,5bdcfa0d-6089-4b18-9695-baa40140d7e0,c243c16c-5ddd-4395-9a34-e167aac0309c,Dionisia,Posada,dionisia.posada@example.com,False,2025-02-03,2025-03-01,2025-03-02,18,Hotel Costa Azul,2.0,Madrid,284.282962962963
2743,6c11db30-3133-42bc-a259-5f2597ee3e22,2d78a0eb-cbdc-47d7-86fa-c6e5cafd389c,Eloísa,Miguel,eloísa.miguel@example.com,False,2025-02-10,2025-03-01,2025-03-02,3,Hotel Camino del Sol,5.0,Madrid,269.99844357976656
2744,79b89a6a-c214-49c4-b8df-78b39c2a640d,e827b8e4-1f4c-4f73-85c7-d85af68c99b7,Marciano,Lledó,marciano.lledó@example.com,False,2025-02-06,2025-03-01,2025-03-02,5,Hotel Encanto Real,2.0,Madrid,278.24399606299215
2745,2a49268e-0909-4b6c-8a4a-bf9bd7550fbc,d93abd47-7e99-479d-93f5-2ca859eaec2e,Cornelio,Lamas,cornelio.lamas@example.com,False,2025-02-12,2025-03-01,2025-03-02,5,Hotel Encanto Real,3.0,Madrid,278.24399606299215
2746,f9d54934-f0e9-44f9-893b-a17a14a1daf6,5cae18fc-5631-4985-8614-849f8ffd29e3,Corona,Soto,corona.soto@example.com,False,2025-02-05,2025-03-01,2025-03-02,13,Hotel Los Almendros,2.0,Madrid,273.7629755178908
2747,a842e41a-1b1e-4cb8-a952-766a735b2fc5,2f774ace-c660-4b37-ba4c-15864a03dc9d,Timoteo,Buendía,timoteo.buendía@example.com,False,2025-02-03,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,1.0,Madrid,275.2259210526316
2748,f41f0de4-c838-4b66-b21d-ec26c822d9b7,c3ba846a-f7e5-4185-80fe-0609783c13fe,Santos,Lopez,santos.lopez@example.com,False,2025-02-06,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,4.0,Madrid,277.31882352941176
2749,25d56c05-e56b-4ee9-bb7c-e7cf8943d4a6,85d49c88-3fb3-431a-a22b-ba8b8f5d8d9e,Vilma,Velázquez,vilma.velázquez@example.com,False,2025-02-03,2025-03-01,2025-03-02,18,Hotel Costa Azul,3.0,Madrid,284.282962962963
2750,87e1b8c8-5ddb-4236-bbb8-93c109ea5444,6e9eb514-38aa-4239-99b5-da0bc936547d,Ramón,Campoy,ramón.campoy@example.com,False,2025-02-06,2025-03-01,2025-03-02,10,Hotel Torre Dorada,4.0,Madrid,272.7331755424063
2751,ae9a7817-2c61-4b00-af5e-039590134b3b,f9c8c427-1258-40eb-8851-b13073c066c6,Crescencia,Amat,crescencia.amat@example.com,False,2025-02-05,2025-03-01,2025-03-02,14,Hotel Sol y Luna,2.0,Madrid,267.93135869565214
2752,2586af44-030f-46d3-a7d6-1b9ad8832dfe,3a1e522e-6aab-48a9-a0d5-9a7e992c64c9,Jesús,Salvador,jesús.salvador@example.com,False,2025-02-05,2025-03-01,2025-03-02,17,Hotel Vista Alegre,1.0,Madrid,279.80214145383104
2753,47ed43a9-13ff-442f-9635-c15b249e7505,4f47a5b4-85a0-43cb-9d82-7da83489372d,Chus,Canales,chus.canales@example.com,False,2025-02-08,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,3.0,Madrid,275.2259210526316
2754,cd9aa8e2-30fa-4fb4-af37-1ac9ec2dfaed,2b1d8a13-7931-4651-8e2a-34cd480b348c,Nazaret,Cobo,nazaret.cobo@example.com,False,2025-02-10,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,3.0,Madrid,280.15124282982794
2755,c5062fe3-bdad-4f93-967b-b8535bcb0969,d3149f55-c87a-4ef4-bddd-d1e7ffe3e1a3,Celso,Bustos,celso.bustos@example.com,False,2025-02-07,2025-03-01,2025-03-02,9,Gran Hotel Madrid,5.0,Madrid,264.9671650485437
2756,94d45f88-4196-4996-835a-bc85cdb73373,8c6a22ed-6e86-4176-9b6e-17c0bb702ab4,Celso,Cid,celso.cid@example.com,False,2025-02-05,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,1.0,Madrid,277.31882352941176
2757,05b67d36-7341-4413-8461-78afaf3448f8,b410f9c8-ad63-4731-a92b-2ffe9ad60b53,Pili,Sáenz,pili.sáenz@example.com,False,2025-02-07,2025-03-01,2025-03-02,19,Hotel Maravilla Real,1.0,Madrid,284.4021186440678
2758,6e26a407-84cc-44c6-80f4-2a3f92065e49,ce217b4a-3741-4671-b0c7-543cf0b7503f,Primitiva,Guerrero,primitiva.guerrero@example.com,False,2025-02-01,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,5.0,Madrid,272.24151515151516
2759,30ba5924-08f0-42e9-ba68-70c626f85042,7b2ffeaa-93f6-49b9-a3bd-11126ae2cb8e,Ana,Iniesta,ana.iniesta@example.com,False,2025-02-05,2025-03-01,2025-03-02,19,Hotel Maravilla Real,1.0,Madrid,284.4021186440678
2760,3cb096e3-8de8-4f56-a41d-11a846b8c011,94210e96-b55c-4684-9e5a-a8877bb2c6e3,Manu,Nebot,manu.nebot@example.com,False,2025-02-11,2025-03-01,2025-03-02,9,Gran Hotel Madrid,4.0,Madrid,264.9671650485437
2761,b386b73c-bf30-4644-823f-550bca19ec21,fab61d6f-2524-4935-b2cc-1bac4aed234b,Elena,Ramos,elena.ramos@example.com,False,2025-02-11,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,5.0,Madrid,275.2259210526316
2762,6be1c239-0227-4f27-9051-3b33b8b7a886,89cf8393-ea57-4507-ba6f-719512e02958,Narcisa,Torres,narcisa.torres@example.com,False,2025-02-07,2025-03-01,2025-03-02,18,Hotel Costa Azul,3.0,Madrid,284.282962962963
2763,de33f959-a55d-471c-9428-d5af2a409bee,b56d35d2-049b-41de-a865-40f2494c85b5,Matías,Gutiérrez,matías.gutiérrez@example.com,False,2025-02-04,2025-03-01,2025-03-02,17,Hotel Vista Alegre,2.0,Madrid,279.80214145383104
2764,924a6424-b404-4e0b-8131-b358c9e6b054,65423ddf-c003-40d2-adec-660349d6ac95,Leandra,Tomas,leandra.tomas@example.com,False,2025-02-07,2025-03-01,2025-03-02,6,Palacio del Sol,2.0,Madrid,282.4921499013806
2765,a10b2019-a2b8-4a01-9712-4a47c1a27c82,3f0d0da8-30e4-4d0d-bac0-c6df85f7280d,Rosa María,Bertrán,rosa maría.bertrán@example.com,False,2025-02-12,2025-03-01,2025-03-02,5,Hotel Encanto Real,3.0,Madrid,278.24399606299215
2766,d106e5c7-6dc2-4661-b914-4ca89d64d184,996b218a-1931-4d7c-bb4e-f9531996d843,Marita,Alcalde,marita.alcalde@example.com,False,2025-02-02,2025-03-01,2025-03-02,13,Hotel Los Almendros,4.0,Madrid,273.7629755178908
2767,26eff44b-607c-4783-9eb0-df3dbfbad018,0b4d50d8-e9ec-4bdc-a784-ae52e7bd8e27,Teobaldo,Valbuena,teobaldo.valbuena@example.com,False,2025-02-03,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,4.0,Madrid,272.4023353293413
2768,06e08a7b-df65-4c9e-b460-c58e39708262,10f5c1b5-aef3-4199-8e17-7ad3c2524256,Nieves,Zamorano,nieves.zamorano@example.com,False,2025-02-06,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,3.0,Madrid,272.4023353293413
2769,5e649ae9-c6e1-4308-9fa6-7ff766d3bca8,0e23251e-5c93-4fa2-90e9-5fab637cc537,Marianela,Ripoll,marianela.ripoll@example.com,False,2025-02-05,2025-03-01,2025-03-02,15,Hotel Mirador Real,4.0,Madrid,273.2852741020794
2770,293c0974-700f-4707-885f-fa0c327ec4eb,9e26adaf-c7a4-401e-b10b-0628b66f1082,Manu,Carpio,manu.carpio@example.com,False,2025-02-06,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,3.0,Madrid,269.9356074766355
2771,0ad69a11-e93a-4139-b4cb-84254b7e0361,4764cfa4-9636-43d8-8e33-08b4c969050a,Fito,Cid,fito.cid@example.com,False,2025-02-04,2025-03-01,2025-03-02,10,Hotel Torre Dorada,2.0,Madrid,272.7331755424063
2772,565144e8-e993-46d5-a89e-a536fbfff4df,3369b2b1-6b9a-4914-b7bb-655dd1d9c90f,Isidora,Fuente,isidora.fuente@example.com,False,2025-02-10,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,3.0,Madrid,277.31882352941176
2773,a9133b84-9782-40f7-b9b1-b5f5b0ec3fd2,2fd22c10-1883-4652-be94-d6b69098fc04,José,Suarez,josé.suarez@example.com,False,2025-02-06,2025-03-01,2025-03-02,15,Hotel Mirador Real,2.0,Madrid,273.2852741020794
2774,38a69ca9-de86-481a-87f4-ca6bbad0a263,e88eb2c7-3e62-4d81-9f0a-bb1783d41964,Natalio,Cerdá,natalio.cerdá@example.com,False,2025-02-02,2025-03-01,2025-03-02,14,Hotel Sol y Luna,3.0,Madrid,267.93135869565214
2775,1dd8789a-07b1-43a3-b8bd-66901e21b43a,2067eac5-17cb-46f8-a11d-49f82c18c99b,Sigfrido,Escobar,sigfrido.escobar@example.com,False,2025-02-02,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,5.0,Madrid,277.31882352941176
2776,c5138c41-3f9f-4cca-a672-c2510b4202f8,4b403d4a-9049-40cb-a33c-20d6527649f8,Bonifacio,Adán,bonifacio.adán@example.com,False,2025-02-04,2025-03-01,2025-03-02,19,Hotel Maravilla Real,3.0,Madrid,284.4021186440678
2777,c3d2c65a-c645-4a24-9186-081f05123d68,695b29d3-1575-4991-85c8-06ed3543378e,Brígida,Segarra,brígida.segarra@example.com,False,2025-02-04,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,4.0,Madrid,272.4023353293413
2778,454eac1d-2f43-4f22-bad0-281bf443e8f7,313d648d-cedd-47bf-861c-aeaefa1b8a79,Bonifacio,Ordóñez,bonifacio.ordóñez@example.com,False,2025-02-08,2025-03-01,2025-03-02,10,Hotel Torre Dorada,5.0,Madrid,272.7331755424063
2779,957e36ee-a487-4f3f-a537-67494392937c,3457e3f0-4154-48da-8445-4d92a1f6c0bf,Alberto,Fernández,alberto.fernández@example.com,False,2025-02-04,2025-03-01,2025-03-02,13,Hotel Los Almendros,5.0,Madrid,273.7629755178908
2780,96cffdff-1617-4bf7-81d5-f8e24b1655e1,8441337c-a837-4758-9368-01e6fe79bd66,Samuel,Iñiguez,samuel.iñiguez@example.com,False,2025-02-07,2025-03-01,2025-03-02,10,Hotel Torre Dorada,2.0,Madrid,272.7331755424063
2781,3a3fb1d5-dcd9-471b-b397-360bcb330541,5790de0d-2971-4b88-90bd-86e7390df767,Ezequiel,Calderon,ezequiel.calderon@example.com,False,2025-02-09,2025-03-01,2025-03-02,9,Gran Hotel Madrid,2.0,Madrid,264.9671650485437
2782,6328378c-878e-40fe-b477-ee3a9921792f,8cb3cd1d-9d37-4f0c-970c-c5610108bcd6,Lino,Escalona,lino.escalona@example.com,False,2025-02-04,2025-03-01,2025-03-02,15,Hotel Mirador Real,1.0,Madrid,273.2852741020794
2783,00ce0d88-e815-4ad2-9801-33d89859dfde,2aec7b63-d653-4860-ad45-0c33c48be1b6,Cristian,Castañeda,cristian.castañeda@example.com,False,2025-02-10,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,2.0,Madrid,272.24151515151516
2784,0c881b2e-d15b-47d2-b039-e7a4e902fb96,71eff67c-1bb7-48a8-b524-623c505f2e95,Diana,Piñol,diana.piñol@example.com,False,2025-02-04,2025-03-01,2025-03-02,5,Hotel Encanto Real,3.0,Madrid,278.24399606299215
2785,e7a91d86-322d-4a3d-b008-81c8f1e9eac9,5aaf79a9-3c16-4114-bb06-4c8e26323820,Maite,Sáenz,maite.sáenz@example.com,False,2025-02-03,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,5.0,Madrid,280.15124282982794
2786,5dfb2496-18b8-466d-8058-3fbac9d20e51,dc282e69-dad0-4d35-9f98-e1d8f6e0f710,Abilio,Guardiola,abilio.guardiola@example.com,False,2025-02-12,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,5.0,Madrid,272.4023353293413
2787,5381d70b-f420-4a43-be65-156f1d000220,b7b93308-9caf-4a4a-9b0d-e8821dc72ab0,Ciriaco,Collado,ciriaco.collado@example.com,False,2025-02-02,2025-03-01,2025-03-02,18,Hotel Costa Azul,4.0,Madrid,284.282962962963
2788,b8cb0ac8-fed4-4430-b7be-fbfb095bffd4,e8fe81d2-2b0d-4cf4-abbc-662bad35176f,Aitana,Abad,aitana.abad@example.com,False,2025-02-04,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,1.0,Madrid,272.4023353293413
2789,a6f4b91a-2889-4ef5-ac89-18b7a9aa0d7f,5d0062bd-ac93-4b05-86dc-16e7d904cf83,Teresita,Azorin,teresita.azorin@example.com,False,2025-02-02,2025-03-01,2025-03-02,18,Hotel Costa Azul,4.0,Madrid,284.282962962963
2790,5bc66c5a-09f6-488f-ae5f-e8c6ceb44637,720bb45f-6ba7-4e45-87b9-1cd56a0ee5a2,Noemí,Sabater,noemí.sabater@example.com,False,2025-02-06,2025-03-01,2025-03-02,15,Hotel Mirador Real,2.0,Madrid,273.2852741020794
